data,produto,ano,mes,periodo_mes,dia_da_semana,preco_concorrente,preco_praticado,historico_vendas_7d,historico_vendas_30d,estoque,demanda
2023-09-14,Vergalhão de Aço,2023,9,Meio_Mes,3,56.84,53.32,231.7,239.0,1786,307
2023-09-15,Vergalhão de Aço,2023,9,Meio_Mes,4,56.68,64.09,206.7,242.6,1770,155
2023-09-16,Vergalhão de Aço,2023,9,Meio_Mes,5,56.87,61.43,203.6,235.2,1518,68
2023-09-17,Vergalhão de Aço,2023,9,Meio_Mes,6,57.41,51.8,200.4,225.5,1789,126
2023-09-18,Vergalhão de Aço,2023,9,Meio_Mes,0,55.68,53.49,202.1,224.5,1603,306
2023-09-19,Vergalhão de Aço,2023,9,Meio_Mes,1,56.19,63.19,184.9,232.5,1285,165
2023-09-20,Vergalhão de Aço,2023,9,Meio_Mes,2,55.93,59.2,184.6,233.1,950,214
2023-09-21,Vergalhão de Aço,2023,9,Fim_Mes,3,56.35,62.4,191.6,228.1,744,145
2023-09-22,Vergalhão de Aço,2023,9,Fim_Mes,4,55.85,65.22,168.4,220.8,1061,116
2023-09-23,Vergalhão de Aço,2023,9,Fim_Mes,5,56.16,49.64,162.9,215.4,1865,104
2023-09-24,Vergalhão de Aço,2023,9,Fim_Mes,6,54.95,52.17,168.0,209.9,1556,83
2023-09-25,Vergalhão de Aço,2023,9,Fim_Mes,0,55.5,53.51,161.9,208.4,1438,234
2023-09-26,Vergalhão de Aço,2023,9,Fim_Mes,1,54.67,60.15,151.6,213.4,633,147
2023-09-27,Vergalhão de Aço,2023,9,Fim_Mes,2,56.88,61.17,149.0,215.2,1201,161
2023-09-28,Vergalhão de Aço,2023,9,Fim_Mes,3,53.55,48.41,141.4,211.9,1672,243
2023-09-29,Vergalhão de Aço,2023,9,Fim_Mes,4,53.93,47.31,155.4,207.8,1518,296
2023-09-30,Vergalhão de Aço,2023,9,Fim_Mes,5,53.56,62.33,181.1,209.1,803,45
2023-10-01,Vergalhão de Aço,2023,10,Inicio_Mes,6,55.56,54.92,172.7,206.9,1462,97
2023-10-02,Vergalhão de Aço,2023,10,Inicio_Mes,0,53.13,62.41,174.7,204.7,1152,150
2023-10-03,Vergalhão de Aço,2023,10,Inicio_Mes,1,54.43,50.09,162.7,206.5,642,384
2023-10-04,Vergalhão de Aço,2023,10,Inicio_Mes,2,53.25,60.45,196.6,214.6,1238,193
2023-10-05,Vergalhão de Aço,2023,10,Inicio_Mes,3,54.88,60.61,201.1,202.3,1740,181
2023-10-06,Vergalhão de Aço,2023,10,Inicio_Mes,4,55.12,49.24,192.3,200.0,643,381
2023-10-07,Vergalhão de Aço,2023,10,Inicio_Mes,5,54.55,60.71,204.4,197.4,1250,69
2023-10-08,Vergalhão de Aço,2023,10,Inicio_Mes,6,53.52,49.03,207.9,183.7,1263,143
2023-10-09,Vergalhão de Aço,2023,10,Inicio_Mes,0,54.3,50.98,214.4,182.5,1676,358
2023-10-10,Vergalhão de Aço,2023,10,Inicio_Mes,1,53.59,45.76,244.1,191.5,697,471
2023-10-11,Vergalhão de Aço,2023,10,Meio_Mes,2,53.49,56.06,256.6,203.4,993,167
2023-10-12,Vergalhão de Aço,2023,10,Meio_Mes,3,54.74,60.62,252.9,194.7,653,135
2023-10-13,Vergalhão de Aço,2023,10,Meio_Mes,4,52.75,49.05,246.3,193.6,1931,254
2023-10-14,Vergalhão de Aço,2023,10,Meio_Mes,5,53.7,56.6,228.1,196.6,1548,49
2023-10-15,Vergalhão de Aço,2023,10,Meio_Mes,6,53.38,51.12,225.3,188.0,1298,84
2023-10-16,Vergalhão de Aço,2023,10,Meio_Mes,0,53.26,45.85,216.9,185.6,706,360
2023-10-17,Vergalhão de Aço,2023,10,Meio_Mes,1,52.36,54.31,217.1,195.4,1530,194
2023-10-18,Vergalhão de Aço,2023,10,Meio_Mes,2,52.74,47.74,177.6,197.6,741,318
2023-10-19,Vergalhão de Aço,2023,10,Meio_Mes,3,54.78,47.13,199.1,198.0,1863,336
2023-10-20,Vergalhão de Aço,2023,10,Meio_Mes,4,53.24,57.71,227.9,203.7,1775,141
2023-10-21,Vergalhão de Aço,2023,10,Fim_Mes,5,54.06,52.01,211.7,201.3,1700,72
2023-10-22,Vergalhão de Aço,2023,10,Fim_Mes,6,54.43,54.39,215.0,198.9,1468,60
2023-10-23,Vergalhão de Aço,2023,10,Fim_Mes,0,54.8,48.06,211.6,197.0,681,277
2023-10-24,Vergalhão de Aço,2023,10,Fim_Mes,1,52.14,59.32,199.7,202.8,895,105
2023-10-25,Vergalhão de Aço,2023,10,Fim_Mes,2,53.33,56.92,187.0,203.5,1272,136
2023-10-26,Vergalhão de Aço,2023,10,Fim_Mes,3,54.55,50.48,161.0,200.2,1945,211
2023-10-27,Vergalhão de Aço,2023,10,Fim_Mes,4,52.65,48.22,143.1,202.4,1518,216
2023-10-28,Vergalhão de Aço,2023,10,Fim_Mes,5,52.25,59.38,153.9,204.2,1581,20
2023-10-29,Vergalhão de Aço,2023,10,Fim_Mes,6,51.93,50.07,146.4,196.8,1100,80
2023-10-30,Vergalhão de Aço,2023,10,Fim_Mes,0,52.63,52.35,149.3,189.6,1579,193
2023-10-31,Vergalhão de Aço,2023,10,Fim_Mes,1,53.48,61.35,137.3,194.5,1169,106
2023-11-01,Vergalhão de Aço,2023,11,Inicio_Mes,2,52.95,60.95,137.4,194.8,884,125
2023-11-02,Vergalhão de Aço,2023,11,Inicio_Mes,3,53.77,58.71,135.9,194.0,777,164
2023-11-03,Vergalhão de Aço,2023,11,Inicio_Mes,4,52.64,47.87,129.1,186.6,920,296
2023-11-04,Vergalhão de Aço,2023,11,Inicio_Mes,5,52.02,48.46,140.6,190.1,1775,109
2023-11-05,Vergalhão de Aço,2023,11,Inicio_Mes,6,52.82,51.16,153.3,187.7,1400,61
2023-11-06,Vergalhão de Aço,2023,11,Inicio_Mes,0,51.54,60.3,150.6,177.0,948,121
2023-11-07,Vergalhão de Aço,2023,11,Inicio_Mes,1,50.47,55.78,140.3,178.7,776,174
2023-11-08,Vergalhão de Aço,2023,11,Inicio_Mes,2,51.77,48.04,150.0,179.8,699,313
2023-11-09,Vergalhão de Aço,2023,11,Inicio_Mes,3,51.85,49.84,176.9,178.3,1718,233
2023-11-10,Vergalhão de Aço,2023,11,Inicio_Mes,4,50.03,52.71,186.7,170.3,1554,171
2023-11-11,Vergalhão de Aço,2023,11,Meio_Mes,5,51.29,44.22,168.9,170.5,1594,94
2023-11-12,Vergalhão de Aço,2023,11,Meio_Mes,6,51.28,57.87,166.7,169.1,1687,56
2023-11-13,Vergalhão de Aço,2023,11,Meio_Mes,0,52.7,48.37,166.0,162.5,751,249
2023-11-14,Vergalhão de Aço,2023,11,Meio_Mes,1,51.47,52.77,184.3,169.2,1864,169
2023-11-15,Vergalhão de Aço,2023,11,Meio_Mes,2,52.3,49.91,183.6,172.0,1284,218
2023-11-16,Vergalhão de Aço,2023,11,Meio_Mes,3,52.46,52.46,170.0,167.3,1296,166
2023-11-17,Vergalhão de Aço,2023,11,Meio_Mes,4,53.7,48.12,160.4,166.3,640,230
2023-11-18,Vergalhão de Aço,2023,11,Meio_Mes,5,52.61,48.22,168.9,163.4,1509,71
2023-11-19,Vergalhão de Aço,2023,11,Meio_Mes,6,50.72,57.64,165.6,154.6,839,53
2023-11-20,Vergalhão de Aço,2023,11,Meio_Mes,0,52.31,60.77,165.1,151.6,1522,108
2023-11-21,Vergalhão de Aço,2023,11,Fim_Mes,1,53.95,61.33,145.0,152.8,1370,90
2023-11-22,Vergalhão de Aço,2023,11,Fim_Mes,2,52.53,48.39,133.7,153.8,1489,208
2023-11-23,Vergalhão de Aço,2023,11,Fim_Mes,3,53.09,46.99,132.3,151.5,1488,187
2023-11-24,Vergalhão de Aço,2023,11,Fim_Mes,4,51.24,58.28,135.3,154.3,1656,83
2023-11-25,Vergalhão de Aço,2023,11,Fim_Mes,5,53.05,60.47,114.3,152.5,1145,33
2023-11-26,Vergalhão de Aço,2023,11,Fim_Mes,6,52.59,58.72,108.9,146.6,1629,20
2023-11-27,Vergalhão de Aço,2023,11,Fim_Mes,0,50.98,57.09,104.1,140.0,762,108
2023-11-28,Vergalhão de Aço,2023,11,Fim_Mes,1,51.12,48.93,104.1,143.0,1094,173
2023-11-29,Vergalhão de Aço,2023,11,Fim_Mes,2,53.03,51.88,116.0,146.1,1205,153
2023-11-30,Vergalhão de Aço,2023,11,Fim_Mes,3,50.62,46.82,108.1,144.7,698,157
2023-12-01,Vergalhão de Aço,2023,12,Inicio_Mes,4,53.1,55.99,103.9,146.4,1225,157
2023-12-02,Vergalhão de Aço,2023,12,Inicio_Mes,5,52.4,53.52,114.4,147.5,1246,57
2023-12-03,Vergalhão de Aço,2023,12,Inicio_Mes,6,49.86,51.93,117.9,143.9,1320,41
2023-12-04,Vergalhão de Aço,2023,12,Inicio_Mes,0,52.87,59.12,120.9,135.4,1569,138
2023-12-05,Vergalhão de Aço,2023,12,Inicio_Mes,1,52.22,48.58,125.1,136.4,1851,265
2023-12-06,Vergalhão de Aço,2023,12,Inicio_Mes,2,50.61,51.13,138.3,143.2,946,194
2023-12-07,Vergalhão de Aço,2023,12,Inicio_Mes,3,50.38,56.17,144.1,145.6,1327,109
2023-12-08,Vergalhão de Aço,2023,12,Inicio_Mes,4,52.48,57.01,137.3,143.5,968,117
2023-12-09,Vergalhão de Aço,2023,12,Inicio_Mes,5,50.46,45.91,131.6,136.9,1519,88
2023-12-10,Vergalhão de Aço,2023,12,Inicio_Mes,6,51.67,56.01,136.0,132.1,744,36
2023-12-11,Vergalhão de Aço,2023,12,Meio_Mes,0,49.87,58.24,135.3,127.6,1252,90
2023-12-12,Vergalhão de Aço,2023,12,Meio_Mes,1,51.88,44.84,128.4,127.5,1454,268
2023-12-13,Vergalhão de Aço,2023,12,Meio_Mes,2,51.81,58.04,128.9,134.5,1793,107
2023-12-14,Vergalhão de Aço,2023,12,Meio_Mes,3,50.97,53.6,116.4,129.8,1154,109
2023-12-15,Vergalhão de Aço,2023,12,Meio_Mes,4,50.43,55.85,116.4,127.8,970,87
2023-12-16,Vergalhão de Aço,2023,12,Meio_Mes,5,51.51,55.13,112.1,123.4,728,50
2023-12-17,Vergalhão de Aço,2023,12,Meio_Mes,6,50.98,53.2,106.7,119.6,826,62
2023-12-18,Vergalhão de Aço,2023,12,Meio_Mes,0,52.63,48.5,110.4,114.0,729,209
2023-12-19,Vergalhão de Aço,2023,12,Meio_Mes,1,52.05,54.67,127.4,118.6,1338,129
2023-12-20,Vergalhão de Aço,2023,12,Meio_Mes,2,51.46,53.84,107.6,121.1,1270,120
2023-12-21,Vergalhão de Aço,2023,12,Fim_Mes,3,51.26,50.81,109.4,121.5,1568,129
2023-12-22,Vergalhão de Aço,2023,12,Fim_Mes,4,52.81,49.67,112.3,122.8,707,150
2023-12-23,Vergalhão de Aço,2023,12,Fim_Mes,5,51.63,47.75,121.3,120.9,1079,43
2023-12-24,Vergalhão de Aço,2023,12,Fim_Mes,6,52.37,45.68,120.3,116.1,1680,57
2023-12-25,Vergalhão de Aço,2023,12,Fim_Mes,0,52.66,60.05,119.6,115.2,1478,62
2023-12-26,Vergalhão de Aço,2023,12,Fim_Mes,1,50.32,48.3,98.6,116.2,1503,148
2023-12-27,Vergalhão de Aço,2023,12,Fim_Mes,2,54.36,54.55,101.3,120.4,681,126
2023-12-28,Vergalhão de Aço,2023,12,Fim_Mes,3,53.23,48.32,102.1,121.0,1531,155
2023-12-29,Vergalhão de Aço,2023,12,Fim_Mes,4,52.89,46.64,105.9,120.4,1208,156
2023-12-30,Vergalhão de Aço,2023,12,Fim_Mes,5,51.99,55.6,106.7,120.5,1673,42
2023-12-31,Vergalhão de Aço,2023,12,Fim_Mes,6,51.69,60.87,106.6,116.7,1851,18
2024-01-01,Vergalhão de Aço,2024,1,Inicio_Mes,0,56.7,57.94,101.0,112.1,1441,177
2024-01-02,Vergalhão de Aço,2024,1,Inicio_Mes,1,55.64,49.64,117.4,116.1,1715,278
2024-01-03,Vergalhão de Aço,2024,1,Inicio_Mes,2,56.31,48.54,136.0,124.0,1009,321
2024-01-04,Vergalhão de Aço,2024,1,Inicio_Mes,3,54.71,48.09,163.9,130.1,1864,247
2024-01-05,Vergalhão de Aço,2024,1,Inicio_Mes,4,53.61,52.59,177.0,129.5,1203,184
2024-01-06,Vergalhão de Aço,2024,1,Inicio_Mes,5,56.22,64.84,181.0,129.1,1270,57
2024-01-07,Vergalhão de Aço,2024,1,Inicio_Mes,6,55.96,54.59,183.1,127.4,1785,66
2024-01-08,Vergalhão de Aço,2024,1,Inicio_Mes,0,56.26,62.49,190.0,125.7,1011,130
2024-01-09,Vergalhão de Aço,2024,1,Inicio_Mes,1,55.86,50.68,183.3,127.1,1538,259
2024-01-10,Vergalhão de Aço,2024,1,Inicio_Mes,2,56.18,59.64,180.6,134.5,1710,152
2024-01-11,Vergalhão de Aço,2024,1,Meio_Mes,3,56.21,59.02,156.4,136.6,1632,115
2024-01-12,Vergalhão de Aço,2024,1,Meio_Mes,4,56.35,55.31,137.6,131.5,797,125
2024-01-13,Vergalhão de Aço,2024,1,Meio_Mes,5,55.74,47.85,129.1,132.1,782,76
2024-01-14,Vergalhão de Aço,2024,1,Meio_Mes,6,56.59,66.14,131.9,131.0,1183,30
2024-01-15,Vergalhão de Aço,2024,1,Meio_Mes,0,56.69,56.41,126.7,129.1,742,130
2024-01-16,Vergalhão de Aço,2024,1,Meio_Mes,1,55.35,58.36,126.7,131.8,1477,126
2024-01-17,Vergalhão de Aço,2024,1,Meio_Mes,2,56.57,49.17,107.7,133.9,1943,248
2024-01-18,Vergalhão de Aço,2024,1,Meio_Mes,3,57.07,67.04,121.4,135.2,922,65
2024-01-19,Vergalhão de Aço,2024,1,Meio_Mes,4,56.3,60.71,114.3,133.1,684,93
2024-01-20,Vergalhão de Aço,2024,1,Meio_Mes,5,57.26,64.05,109.7,132.2,1430,31
2024-01-21,Vergalhão de Aço,2024,1,Fim_Mes,6,58.25,59.64,103.3,128.9,1175,21
2024-01-22,Vergalhão de Aço,2024,1,Fim_Mes,0,55.72,54.12,102.0,124.6,1159,128
2024-01-23,Vergalhão de Aço,2024,1,Fim_Mes,1,57.97,63.99,101.7,127.4,614,85
2024-01-24,Vergalhão de Aço,2024,1,Fim_Mes,2,56.79,48.63,95.9,128.4,950,173
2024-01-25,Vergalhão de Aço,2024,1,Fim_Mes,3,56.91,58.43,85.1,132.1,890,97
2024-01-26,Vergalhão de Aço,2024,1,Fim_Mes,4,57.6,51.05,89.7,130.4,1339,160
2024-01-27,Vergalhão de Aço,2024,1,Fim_Mes,5,59.05,52.1,99.3,131.5,1259,56
2024-01-28,Vergalhão de Aço,2024,1,Fim_Mes,6,57.28,62.63,102.9,128.2,1242,19
2024-01-29,Vergalhão de Aço,2024,1,Fim_Mes,0,56.32,56.41,102.6,123.6,1659,102
2024-01-30,Vergalhão de Aço,2024,1,Fim_Mes,1,57.19,61.6,98.9,125.6,1190,98
2024-01-31,Vergalhão de Aço,2024,1,Fim_Mes,2,58.79,50.72,100.7,128.3,1817,187
2024-02-01,Vergalhão de Aço,2024,2,Inicio_Mes,3,60.54,64.63,102.7,128.6,1808,135
2024-02-02,Vergalhão de Aço,2024,2,Inicio_Mes,4,59.64,52.01,108.1,123.9,1299,298
2024-02-03,Vergalhão de Aço,2024,2,Inicio_Mes,5,58.77,59.89,127.9,123.1,1518,55
2024-02-04,Vergalhão de Aço,2024,2,Inicio_Mes,6,57.91,50.59,127.7,116.7,616,101
2024-02-05,Vergalhão de Aço,2024,2,Inicio_Mes,0,56.87,54.9,139.4,113.9,1645,222
2024-02-06,Vergalhão de Aço,2024,2,Inicio_Mes,1,57.27,51.97,156.6,119.4,732,286
2024-02-07,Vergalhão de Aço,2024,2,Inicio_Mes,2,59.86,56.12,183.4,126.8,628,255
2024-02-08,Vergalhão de Aço,2024,2,Inicio_Mes,3,59.71,63.06,193.1,130.9,1115,140
2024-02-09,Vergalhão de Aço,2024,2,Inicio_Mes,4,58.28,61.37,193.9,127.0,1645,146
2024-02-10,Vergalhão de Aço,2024,2,Inicio_Mes,5,59.21,51.15,172.1,126.8,1907,126
2024-02-11,Vergalhão de Aço,2024,2,Meio_Mes,6,58.03,68.09,182.3,127.1,1412,35
2024-02-12,Vergalhão de Aço,2024,2,Meio_Mes,0,60.53,67.67,172.9,124.1,1486,107
2024-02-13,Vergalhão de Aço,2024,2,Meio_Mes,1,58.44,67.57,156.4,125.2,903,82
2024-02-14,Vergalhão de Aço,2024,2,Meio_Mes,2,57.72,57.43,127.3,126.9,1427,142
2024-02-15,Vergalhão de Aço,2024,2,Meio_Mes,3,58.7,67.08,111.1,127.3,1471,80
2024-02-16,Vergalhão de Aço,2024,2,Meio_Mes,4,59.96,68.01,102.6,125.8,1742,80
2024-02-17,Vergalhão de Aço,2024,2,Meio_Mes,5,58.84,64.67,93.1,120.2,1221,38
2024-02-18,Vergalhão de Aço,2024,2,Meio_Mes,6,59.61,65.94,80.6,119.3,1485,41
2024-02-19,Vergalhão de Aço,2024,2,Meio_Mes,0,59.3,69.67,81.4,117.5,1865,72
2024-02-20,Vergalhão de Aço,2024,2,Meio_Mes,1,59.57,66.71,76.4,118.9,888,96
2024-02-21,Vergalhão de Aço,2024,2,Fim_Mes,2,60.55,66.11,78.4,121.4,1332,90
2024-02-22,Vergalhão de Aço,2024,2,Fim_Mes,3,59.44,56.36,71.0,120.1,1362,156
2024-02-23,Vergalhão de Aço,2024,2,Fim_Mes,4,60.04,63.64,81.9,122.5,1627,92
2024-02-24,Vergalhão de Aço,2024,2,Fim_Mes,5,59.05,50.37,83.6,119.8,933,57
2024-02-25,Vergalhão de Aço,2024,2,Fim_Mes,6,58.99,65.72,86.3,118.5,875,19
2024-02-26,Vergalhão de Aço,2024,2,Fim_Mes,0,61.12,64.38,83.1,113.8,853,107
2024-02-27,Vergalhão de Aço,2024,2,Fim_Mes,1,60.6,62.59,88.1,115.5,607,102
2024-02-28,Vergalhão de Aço,2024,2,Fim_Mes,2,58.36,68.06,89.0,118.2,1096,75
2024-02-29,Vergalhão de Aço,2024,2,Fim_Mes,3,58.25,55.39,86.9,117.3,1783,128
2024-03-01,Vergalhão de Aço,2024,3,Inicio_Mes,4,61.2,69.92,82.9,118.3,1400,124
2024-03-02,Vergalhão de Aço,2024,3,Inicio_Mes,5,57.65,62.24,87.4,116.2,604,40
2024-03-03,Vergalhão de Aço,2024,3,Inicio_Mes,6,57.52,63.97,85.0,113.1,725,62
2024-03-04,Vergalhão de Aço,2024,3,Inicio_Mes,0,58.61,62.24,91.1,105.2,687,213
2024-03-05,Vergalhão de Aço,2024,3,Inicio_Mes,1,60.95,63.08,106.3,110.5,1414,231
2024-03-06,Vergalhão de Aço,2024,3,Inicio_Mes,2,60.35,56.67,124.7,114.8,1713,306
2024-03-07,Vergalhão de Aço,2024,3,Inicio_Mes,3,58.25,50.64,157.7,117.6,1051,340
2024-03-08,Vergalhão de Aço,2024,3,Inicio_Mes,4,59.94,66.55,188.0,119.4,1298,151
2024-03-09,Vergalhão de Aço,2024,3,Inicio_Mes,5,57.84,55.43,191.9,115.9,1185,88
2024-03-10,Vergalhão de Aço,2024,3,Inicio_Mes,6,59.01,61.81,198.7,114.2,1593,64
2024-03-11,Vergalhão de Aço,2024,3,Meio_Mes,0,57.91,61.38,199.0,111.5,1660,166
2024-03-12,Vergalhão de Aço,2024,3,Meio_Mes,1,58.78,66.25,192.3,112.8,1118,109
2024-03-13,Vergalhão de Aço,2024,3,Meio_Mes,2,61.12,55.67,174.9,115.3,1089,270
2024-03-14,Vergalhão de Aço,2024,3,Meio_Mes,3,59.11,56.07,169.7,120.7,1869,181
2024-03-15,Vergalhão de Aço,2024,3,Meio_Mes,4,58.39,66.45,147.0,124.0,1736,85
2024-03-16,Vergalhão de Aço,2024,3,Meio_Mes,5,59.44,59.51,137.6,122.1,1252,54
2024-03-17,Vergalhão de Aço,2024,3,Meio_Mes,6,58.79,58.45,132.7,121.2,1584,77
2024-03-18,Vergalhão de Aço,2024,3,Meio_Mes,0,58.09,61.07,134.6,121.1,782,157
2024-03-19,Vergalhão de Aço,2024,3,Meio_Mes,1,59.58,69.45,133.3,125.1,693,112
2024-03-20,Vergalhão de Aço,2024,3,Meio_Mes,2,58.54,54.81,133.7,127.5,933,231
2024-03-21,Vergalhão de Aço,2024,3,Fim_Mes,3,58.34,54.82,128.1,132.8,1625,166
2024-03-22,Vergalhão de Aço,2024,3,Fim_Mes,4,60.22,52.49,126.0,135.1,1258,205
2024-03-23,Vergalhão de Aço,2024,3,Fim_Mes,5,55.73,53.76,143.1,138.9,1814,62
2024-03-24,Vergalhão de Aço,2024,3,Fim_Mes,6,58.48,67.79,144.3,135.8,670,31
2024-03-25,Vergalhão de Aço,2024,3,Fim_Mes,0,56.57,61.73,137.7,133.8,1924,102
2024-03-26,Vergalhão de Aço,2024,3,Fim_Mes,1,59.16,54.15,129.9,135.3,1363,190
2024-03-27,Vergalhão de Aço,2024,3,Fim_Mes,2,58.72,61.7,141.0,141.0,1071,123
2024-03-28,Vergalhão de Aço,2024,3,Fim_Mes,3,57.29,64.78,125.6,141.5,1357,74
2024-03-29,Vergalhão de Aço,2024,3,Fim_Mes,4,56.9,64.52,112.4,140.6,1575,81
2024-03-30,Vergalhão de Aço,2024,3,Fim_Mes,5,58.16,59.87,94.7,140.8,710,39
2024-03-31,Vergalhão de Aço,2024,3,Fim_Mes,6,56.67,51.27,91.4,137.8,1876,41
2024-04-01,Vergalhão de Aço,2024,4,Inicio_Mes,0,58.3,58.45,92.9,135.0,1155,298
2024-04-02,Vergalhão de Aço,2024,4,Inicio_Mes,1,58.42,50.86,120.9,143.6,1291,485
2024-04-03,Vergalhão de Aço,2024,4,Inicio_Mes,2,57.43,49.8,163.0,157.7,1661,484
2024-04-04,Vergalhão de Aço,2024,4,Inicio_Mes,3,56.82,51.39,214.6,166.8,1045,356
2024-04-05,Vergalhão de Aço,2024,4,Inicio_Mes,4,57.6,52.85,254.9,170.9,1785,361
2024-04-06,Vergalhão de Aço,2024,4,Inicio_Mes,5,57.05,67.04,294.9,172.8,1642,36
2024-04-07,Vergalhão de Aço,2024,4,Inicio_Mes,6,58.28,59.9,294.4,162.6,1272,84
2024-04-08,Vergalhão de Aço,2024,4,Inicio_Mes,0,57.53,64.51,300.6,160.4,1113,182
2024-04-09,Vergalhão de Aço,2024,4,Inicio_Mes,1,57.23,54.07,284.0,163.5,1670,344
2024-04-10,Vergalhão de Aço,2024,4,Inicio_Mes,2,59.13,65.83,263.9,172.9,1134,204
2024-04-11,Vergalhão de Aço,2024,4,Meio_Mes,3,57.0,51.42,223.9,174.1,1539,289
2024-04-12,Vergalhão de Aço,2024,4,Meio_Mes,4,56.1,63.55,214.3,180.1,1823,132
2024-04-13,Vergalhão de Aço,2024,4,Meio_Mes,5,56.36,51.33,181.6,175.5,1806,96
2024-04-14,Vergalhão de Aço,2024,4,Meio_Mes,6,55.56,55.3,190.1,172.7,1430,77
2024-04-15,Vergalhão de Aço,2024,4,Meio_Mes,0,56.57,66.14,189.1,172.4,1163,135
2024-04-16,Vergalhão de Aço,2024,4,Meio_Mes,1,55.25,63.04,182.4,175.1,1177,139
2024-04-17,Vergalhão de Aço,2024,4,Meio_Mes,2,57.7,62.74,153.1,177.2,1801,188
2024-04-18,Vergalhão de Aço,2024,4,Meio_Mes,3,56.48,51.5,150.9,178.2,1758,269
2024-04-19,Vergalhão de Aço,2024,4,Meio_Mes,4,56.36,61.12,148.0,183.5,1024,158
2024-04-20,Vergalhão de Aço,2024,4,Meio_Mes,5,57.56,57.65,151.7,181.0,1083,70
2024-04-21,Vergalhão de Aço,2024,4,Fim_Mes,6,57.45,55.19,148.0,177.8,834,66
2024-04-22,Vergalhão de Aço,2024,4,Fim_Mes,0,56.84,50.2,146.4,173.2,923,278
2024-04-23,Vergalhão de Aço,2024,4,Fim_Mes,1,55.36,55.28,166.9,180.4,1610,173
2024-04-24,Vergalhão de Aço,2024,4,Fim_Mes,2,57.08,55.16,171.7,185.1,1735,217
2024-04-25,Vergalhão de Aço,2024,4,Fim_Mes,3,56.07,59.39,175.9,189.0,770,127
2024-04-26,Vergalhão de Aço,2024,4,Fim_Mes,4,54.2,58.35,155.6,186.9,694,129
2024-04-27,Vergalhão de Aço,2024,4,Fim_Mes,5,55.76,51.58,151.4,187.1,1730,73
2024-04-28,Vergalhão de Aço,2024,4,Fim_Mes,6,56.34,60.79,151.9,187.0,1292,31
2024-04-29,Vergalhão de Aço,2024,4,Fim_Mes,0,54.14,46.61,146.9,185.4,1010,291
2024-04-30,Vergalhão de Aço,2024,4,Fim_Mes,1,55.76,63.43,148.7,193.8,1634,111
2024-05-01,Vergalhão de Aço,2024,5,Inicio_Mes,2,55.81,52.23,139.9,196.1,1824,443
2024-05-02,Vergalhão de Aço,2024,5,Inicio_Mes,3,55.77,49.45,172.1,200.9,1203,472
2024-05-03,Vergalhão de Aço,2024,5,Inicio_Mes,4,56.18,57.89,221.4,200.5,1113,270
2024-05-04,Vergalhão de Aço,2024,5,Inicio_Mes,5,54.25,59.36,241.6,193.4,1839,78
2024-05-05,Vergalhão de Aço,2024,5,Inicio_Mes,6,55.58,52.6,242.3,184.1,1829,129
2024-05-06,Vergalhão de Aço,2024,5,Inicio_Mes,0,55.54,47.54,256.3,176.4,1899,583
2024-05-07,Vergalhão de Aço,2024,5,Inicio_Mes,1,53.57,60.2,298.0,194.6,980,230
2024-05-08,Vergalhão de Aço,2024,5,Inicio_Mes,2,54.97,48.48,315.0,199.5,926,541
2024-05-09,Vergalhão de Aço,2024,5,Inicio_Mes,3,54.47,51.71,329.0,211.4,1407,360
2024-05-10,Vergalhão de Aço,2024,5,Inicio_Mes,4,53.23,58.3,313.0,212.0,664,201
2024-05-11,Vergalhão de Aço,2024,5,Meio_Mes,5,55.43,63.44,303.1,211.9,850,65
2024-05-12,Vergalhão de Aço,2024,5,Meio_Mes,6,54.18,60.26,301.3,204.4,646,54
2024-05-13,Vergalhão de Aço,2024,5,Meio_Mes,0,54.31,47.3,290.6,201.8,1722,431
2024-05-14,Vergalhão de Aço,2024,5,Meio_Mes,1,53.13,46.81,268.9,213.0,1827,408
2024-05-15,Vergalhão de Aço,2024,5,Meio_Mes,2,55.22,62.95,294.3,224.0,1371,164
2024-05-16,Vergalhão de Aço,2024,5,Meio_Mes,3,51.02,48.7,240.4,225.0,1186,280
2024-05-17,Vergalhão de Aço,2024,5,Meio_Mes,4,54.59,62.48,229.0,229.7,1198,151
2024-05-18,Vergalhão de Aço,2024,5,Meio_Mes,5,55.79,58.32,221.9,228.4,1548,84
2024-05-19,Vergalhão de Aço,2024,5,Meio_Mes,6,54.01,47.77,224.6,222.3,1119,114
2024-05-20,Vergalhão de Aço,2024,5,Meio_Mes,0,56.33,65.55,233.1,220.8,1410,145
2024-05-21,Vergalhão de Aço,2024,5,Fim_Mes,1,53.89,57.08,192.3,223.3,695,184
2024-05-22,Vergalhão de Aço,2024,5,Fim_Mes,2,52.97,53.28,160.3,227.2,661,191
2024-05-23,Vergalhão de Aço,2024,5,Fim_Mes,3,53.29,62.38,164.1,224.3,1047,94
2024-05-24,Vergalhão de Aço,2024,5,Fim_Mes,4,52.16,54.85,137.6,221.7,978,154
2024-05-25,Vergalhão de Aço,2024,5,Fim_Mes,5,53.81,45.84,138.0,219.6,610,99
2024-05-26,Vergalhão de Aço,2024,5,Fim_Mes,6,53.34,59.47,140.1,218.7,1372,38
2024-05-27,Vergalhão de Aço,2024,5,Fim_Mes,0,51.56,59.68,129.3,215.6,1135,121
